,d21-x01-y01_bins_low,d21-x01-y01NPC_7,d21-x01-y01error_NPC_7,d22-x01-y01_bins_low,d22-x01-y01NPC_7,d22-x01-y01error_NPC_7,d23-x01-y01_bins_low,d23-x01-y01NPC_7,d23-x01-y01error_NPC_7,d24-x01-y01_bins_low,d24-x01-y01NPC_7,d24-x01-y01error_NPC_7
0,97.0,1.1640565572401829,0.009595294898307898,97.0,1.156029501145135,0.009644704303946107,97.0,1.164268071866862,0.01022066714920019,97.0,1.1265957324722122,0.010422559220748265
1,133.0,1.0968262708610994,0.00846510173030209,133.0,1.0802246863386415,0.008651147394723186,133.0,1.1123003921738566,0.009210307373791192,133.0,1.096868166490579,0.009925651911840267
2,174.0,1.075760295365251,0.00827224881190273,174.0,1.0681928339604647,0.00828126955528554,174.0,1.0608552114076433,0.0087376864507306,174.0,1.0760242558260704,0.009853790882386767
3,220.0,1.0531868614617044,0.00805207983445675,220.0,1.0364327278587309,0.008055699435972981,220.0,1.064614575509812,0.009058156188245374,220.0,1.0477391661251154,0.009402317249662598
4,272.0,1.0581697445884346,0.008014637499911239,272.0,1.0433700497137033,0.008149816239679603,272.0,1.0510639717763959,0.009026740095581673,272.0,1.0391514326479856,0.009674833858175079
5,330.0,1.027042096289557,0.007861003023943158,330.0,1.0230967461768259,0.00819883057487878,330.0,1.0257981791607178,0.008701113376604503,330.0,1.0366723570470644,0.009962926910124284
6,395.0,1.0260574497813424,0.0080758328572412,395.0,1.0065907374355525,0.008091731611448084,395.0,1.0087183144864356,0.008902110593343456,395.0,1.0307531580382554,0.010763320607632491
7,468.0,1.010818861098505,0.008346749853856,468.0,0.9978538628795233,0.0084328142540954,468.0,1.0236906356072601,0.009965726623714819,468.0,1.0140899797856184,0.011524630807839758
8,548.0,1.0210174822526856,0.00872337755610879,548.0,1.001165689999278,0.008977434680076233,548.0,1.0138106792164014,0.009972435065607993,548.0,1.0002261486849469,0.012448999313342323
9,638.0,1.0030757906845444,0.008744292703140548,638.0,1.0059851596803646,0.00936688008908975,638.0,1.017534123497728,0.010998534123238249,638.0,1.0029176316618469,0.014344556152340667
10,737.0,1.0084623052221815,0.009266097621102365,737.0,1.0110551834732573,0.010034362265712183,737.0,1.0019437256501942,0.011597894870996718,737.0,1.0064593414755874,0.01753711658035538
11,846.0,1.0158898889631451,0.01017398113982644,846.0,1.0117694937175785,0.01090433825515486,846.0,1.0083091815357055,0.012814280905823287,846.0,1.0031707282980737,0.020234642921658344
12,967.0,0.9952939705622839,0.010791216238018266,967.0,1.0199490736226176,0.012181995604609773,967.0,1.0107558238334187,0.015252846884719827,967.0,0.9975532655339214,0.02670772320630148
13,1101.0,0.9940764477078768,0.011506534609573254,1101.0,0.9882980085336035,0.012921541193988802,1101.0,0.9756666390254253,0.016665295234260313,1101.0,1.0011665958553924,0.0379635817135638
14,1248.0,0.9765226511952806,0.012728830327359289,1248.0,0.9732639942068655,0.015091703920432995,1248.0,1.0012684066285162,0.020606834334569453,1248.0,1.1072918115264647,0.05815575206137183
15,1410.0,0.9994062582416389,0.014283527377646797,1410.0,1.0009156145992781,0.016795234486717436,1410.0,0.9997178916306526,0.02657701559881589,1410.0,1.0760229193660054,0.08981739570817011
16,1588.0,0.9885362310630301,0.016021640459369015,1588.0,0.969641372422045,0.018375771349376287,1588.0,1.0329020135762066,0.035822709407831325,,,
17,1784.0,0.9993473157582204,0.019847091685073693,1784.0,0.9919928035935554,0.025299122514915177,1784.0,1.0332375004265668,0.053422572222938815,,,
18,2000.0,1.010727425412576,0.023519906085849012,2000.0,0.9925349152428818,0.0318870204963697,2000.0,1.0076586908069154,0.07180746533486101,,,
19,2238.0,0.9417583303440656,0.02821993063020964,2238.0,1.089271601912487,0.04548907709329199,,,,,,
20,2500.0,0.899469474930977,0.03695880319492354,2500.0,1.0896857474185948,0.07393772271744567,,,,,,
21,2787.0,1.079399377114757,0.0596900710137804,,,,,,,,,
