# BEGIN PLOT
LegendOnly=/ATLAS_2012_I1082936/d02-x01-y01 /prehadron1.yoda/ATLAS_2012_I1082936/d02-x01-y01 /posthadron1.yoda/ATLAS_2012_I1082936/d02-x01-y01
XLabel=$p_\perp$~[GeV]
RatioPlotReference=/ATLAS_2012_I1082936/d02-x01-y01
YLabel=$\mathrm{d}^2\sigma/\mathrm{d}p_\perp\mathrm{d}y$~[pb/GeV]
Title=Incl. jet double-diff. x-section, anti-$k_t$ 0.6 ($\left|y\right| < 0.3$)
DrawOnly=/ATLAS_2012_I1082936/d02-x01-y01 /prehadron1.yoda/ATLAS_2012_I1082936/d02-x01-y01 /posthadron1.yoda/ATLAS_2012_I1082936/d02-x01-y01
RatioPlot=1
YMin=1e-4
Legend=1
LogY=1
# END PLOT

# BEGIN HISTO1D /ATLAS_2012_I1082936/d02-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ATLAS_2012_I1082936/d02-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
2.000000e+01	3.000000e+01	1.000000e+07	2.623842e+06	2.743674e+06
3.000000e+01	4.500000e+01	1.230000e+06	2.223118e+05	2.480468e+05
4.500000e+01	6.000000e+01	2.190000e+05	2.340504e+04	3.193324e+04
6.000000e+01	8.000000e+01	5.450000e+04	5.070598e+03	6.042416e+03
8.000000e+01	1.100000e+02	1.140000e+04	1.207354e+03	1.162161e+03
1.100000e+02	1.600000e+02	1.930000e+03	1.849501e+02	1.620190e+02
1.600000e+02	2.100000e+02	3.210000e+02	3.491366e+01	3.842209e+01
2.100000e+02	2.600000e+02	7.780000e+01	9.781165e+00	9.239876e+00
2.600000e+02	3.100000e+02	2.540000e+01	2.662144e+00	3.192113e+00
3.100000e+02	4.000000e+02	7.160000e+00	8.149669e-01	8.291852e-01
4.000000e+02	5.000000e+02	1.600000e+00	2.101794e-01	1.943588e-01
5.000000e+02	6.000000e+02	4.100000e-01	5.766011e-02	6.005911e-02
6.000000e+02	8.000000e+02	7.610000e-02	1.212041e-02	1.341839e-02
8.000000e+02	1.000000e+03	1.180000e-02	2.605984e-03	2.817953e-03
1.000000e+03	1.200000e+03	1.540000e-03	6.108114e-04	6.314770e-04
1.200000e+03	1.500000e+03	3.990000e-04	2.577324e-04	2.590583e-04
# END HISTO1D


# BEGIN HISTO1D /prehadron1.yoda/ATLAS_2012_I1082936/d02-x01-y01
ErrorBars=1
LineColor=red
LineStyle=solid
Path=/prehadron1.yoda/ATLAS_2012_I1082936/d02-x01-y01
ScaledBy=2.80222464148160815e+07
Title=PS
# xlow	 xhigh	 val	 errminus	 errplus
2.000000e+01	3.000000e+01	1.094206e+07	2.527619e+06	2.527619e+06
3.000000e+01	4.500000e+01	2.432617e+06	4.358541e+05	4.358541e+05
4.500000e+01	6.000000e+01	6.481823e+05	1.148277e+05	1.148277e+05
6.000000e+01	8.000000e+01	2.161190e+05	4.378942e+04	4.378942e+04
