,d01-x01-y01_bins_low,d01-x01-y01NPC_4,d01-x01-y01error_NPC_4,d02-x01-y01_bins_low,d02-x01-y01NPC_4,d02-x01-y01error_NPC_4,d03-x01-y01_bins_low,d03-x01-y01NPC_4,d03-x01-y01error_NPC_4,d04-x01-y01_bins_low,d04-x01-y01NPC_4,d04-x01-y01error_NPC_4
0,97.0,1.008034509300391,0.0023526190357056717,97.0,0.9964209226669466,0.002349159158645951,97.0,0.9997053176020843,0.0024819621175727574,97.0,1.000779076461515,0.0027113596376708844
1,133.0,0.9901062802373033,0.0022169048359864975,133.0,0.9925698786659212,0.002365980787985413,133.0,0.997553900004086,0.0024190522102359,133.0,0.9811428911671413,0.002591910249470377
2,174.0,0.9955914800593917,0.0022138474400858403,174.0,0.9990701935552838,0.0022670017472095024,174.0,0.9885176874256703,0.002407568286543772,174.0,0.9966335776118391,0.002717744810308619
3,220.0,0.9874005642661124,0.002180747569606472,220.0,0.988982762949943,0.002296698616474786,220.0,0.9908956866083857,0.0024344469512617858,220.0,0.9887958974148825,0.002599989096367108
4,272.0,0.9951215852544834,0.002243180799819876,272.0,0.9829459740191594,0.002294005301465096,272.0,0.9830947754083912,0.002423961077674141,272.0,0.9768930757805617,0.0026757457345316176
5,330.0,0.9891853352526718,0.002260535264662037,330.0,0.9720652954997653,0.002292310904652976,330.0,0.9818578684379322,0.002479655181095958,330.0,0.9767884055005234,0.002763139276870991
6,395.0,0.9865294747689496,0.002265204436214005,395.0,0.9780357661621492,0.0023336128464394755,395.0,0.9839212952313545,0.0025874015037536226,395.0,0.9849937126908377,0.0030386321079122307
7,468.0,0.9722122924998324,0.002319813638979494,468.0,0.9731738687870966,0.002406524776021449,468.0,0.9949132728223163,0.0027922703800057924,468.0,0.997409432469108,0.0034144250011149645
8,548.0,0.9885227004374781,0.002454221877498042,548.0,0.9974387236080119,0.0026104978033901173,548.0,0.9877614674317126,0.0028470540377765513,548.0,0.9787294751653534,0.0036573506677120803
9,638.0,0.9823736116566072,0.002518774677174623,638.0,0.9832797056635856,0.0027062739656615762,638.0,0.9922429076257734,0.0031452875219462875,638.0,0.9933296190861425,0.004374284351928165
10,737.0,0.99042025916789,0.0026733559656295595,737.0,0.9836683138595114,0.0028539030009703805,737.0,0.9766413290908056,0.0033564302105836513,737.0,0.9765741263961558,0.004947452560528813
11,846.0,0.9844058841596116,0.0028515974722450248,846.0,0.978723428376048,0.0030992803100757635,846.0,0.9923335679041915,0.0037193191196847257,846.0,0.9854625534053105,0.005958955974326529
12,967.0,0.962957887770245,0.0030377657531442228,967.0,0.9934879426506842,0.003392377412545743,967.0,1.0054948408317013,0.0043609604023151505,967.0,0.9834727903547092,0.007780851685526392
13,1101.0,0.981744024488201,0.0032805716463661654,1101.0,0.976837407964969,0.003667416328687845,1101.0,0.9772546656932444,0.0049847442369843065,1101.0,0.9526551361336717,0.010620009044379902
14,1248.0,0.9778012382731746,0.0037027261018270693,1248.0,0.9653782955969068,0.004110729918782851,1248.0,0.9677426795711604,0.005986514065960198,1248.0,1.0020153713140902,0.01502827360089024
15,1410.0,0.9897772987103878,0.004180246698704312,1410.0,0.9973111754360884,0.00497029134190557,1410.0,0.9869845595161993,0.0077146376640709145,1410.0,0.9942309015982699,0.024680758404344433
16,1588.0,0.9958345999256933,0.0048718254058042485,1588.0,0.9891803872778412,0.005809763681163362,1588.0,0.9747289260017904,0.010647460761582486,,,
17,1784.0,0.9802222736239571,0.005721115837259618,1784.0,0.9652479312770166,0.007061046622923533,1784.0,0.9933192660609826,0.014567755211507253,,,
18,2000.0,0.9828297641476609,0.006908751033174321,2000.0,0.9583199235765402,0.008901992927479976,2000.0,0.9302558664492127,0.02501756600766377,,,
19,2238.0,0.9744616507537616,0.008589893374004093,2238.0,1.0172131613246804,0.012831670536759621,,,,,,
20,2500.0,1.0115665804871774,0.01202116527052453,2500.0,1.1023112445451213,0.022575035794782955,,,,,,
21,2787.0,1.002959194193126,0.017201034951862853,,,,,,,,,
